,sent
6724,We investigated whether a recombinant native full-length S-protein trimer (triSpike) of severe acute respiratory syndrome coronavirus (SARS-CoV) was able to elicit a neutralizing and protective immune response in animals and analyzed the capacity of anti-S antibodies to mediate antibody-dependent enhancement (ADE) of virus entry in vitro and enhancement of replication in vivo.
6725,SARS-CoV-specific serum and mucosal immunoglobulins were readily detected in immunized animals.
6726,Serum IgG blocked binding of the S-protein to the ACE2 receptor and neutralized SARS-CoV infection in vitro.
6727,Entry into human B cell lines occurred in a FcγRII-dependent and ACE2-independent fashion indicating that ADE of virus entry is a novel cell entry mechanism of SARS-CoV.
6728,Vaccinated animals showed no signs of enhanced lung pathology or hepatitis and viral load was undetectable or greatly reduced in lungs following challenge with SARS-CoV.
6729,Altogether our results indicate that a recombinant trimeric S protein was able to elicit an efficacious protective immune response in vivo and warrant concern in the safety evaluation of a human vaccine against SARS-CoV.
6730,MERS-CoV is present in dromedary camels throughout the Middle East and Africa.
6731,Dromedary camels are the primary zoonotic reservoir for human infections.
6732,"Interruption of the zoonotic transmission chain from camels to humans, therefore, may be an effective strategy to control the ongoing MERS-CoV outbreak."
6733,Here we show that vaccination with an adjuvanted MERS-CoV Spike protein subunit vaccine confers complete protection from MERS-CoV disease in alpaca and results in reduced and delayed viral shedding in the upper airways of dromedary camels.
6734,Protection in alpaca correlates with high serum neutralizing antibody titers.
6735,Lower titers of serum neutralizing antibodies correlate with delayed and significantly reduced shedding in the nasal turbinates of dromedary camels.
6736,"Together, these data indicate that induction of robust neutralizing humoral immune responses by vaccination of naïve animals reduces shedding that potentially could diminish the risk of zoonotic transmission."
6737,"Infection with hepatitis B virus (HBV) may lead to subclinical, acute or chronic hepatitis."
6738,"In the prevaccination era, HBV infections were endemic due to frequent mother to child transmission in large regions of the world."
6739,"However, there are still estimated 240 million chronic HBV carriers today and ca."
6740,"620,000 patients die per year due to HBV-related liver diseases."
6741,Recommended treatment of chronic hepatitis B with interferon-α and/or nucleos(t)ide analogues does not lead to satisfactory results.
6742,Induction of HBV-specific T cells by therapeutic vaccination or immunomodulation may be an innovative strategy to overcome virus persistence.
6743,"Vaccination with commercially available HBV vaccines in patients with or without therapeutic reduction of viral load did not result in effective immune control of HBV infection, suggesting that combination of antiviral treatment with new formulations of therapeutic vaccines is needed."
6744,The woodchuck (Marmota monax) and its HBV-like woodchuck hepatitis virus are a useful preclinical animal model for developing new therapeutic approaches in chronic hepadnaviral infections.
6745,"Several innovative approaches combining antiviral treatments using nucleos(t)ide analogues, with prime-boost vaccination using DNA vaccines, new hepadnaviral antigens or recombinant adenoviral vectors were tested in the woodchuck model."
6746,"In this review, we summarize these encouraging results obtained with these therapeutic vaccines."
6747,"In addition, we present potential innovations in immunostimulatory strategies by blocking the interaction of the inhibitory programmed death receptor 1 with its ligand in this animal model."
6748, A synthetic gene coding for the surface glycoprotein (G protein) of rabies virus was strategically designed to achieve high-level expression in transgenic plants.
6749,"The native signal peptide was replaced by that of the pathogenesis related protein, PR-S of Nicotiana tabacum."
6750,An endoplasmic reticulum retention signal was included at C-terminus of the G protein.
6751,Tobacco plants were genetically engineered by nuclear transformation.
6752,Selected transgenic lines expressed the chimeric G protein at 0.38% of the total soluble leaf protein.
6753,Mice immunized intraperitoneally with the G protein purified from tobacco leaf microsomal fraction elicited high level of immune response as compared to the inactivated commercial viral vaccine.
6754,The plant-derived G protein induced complete protective immunity in mice against intracerebral lethal challenge with live rabies virus.
6755,The results establish that plants can provide a safe and effective production system for the expression of immunoprotective rabies virus surface protein.
6756,"The recent emergence of severe acute respiratory syndrome (SARS) was caused by a novel coronavirus, SARS-CoV."
6757,It spread rapidly to many countries and developing a SARS vaccine is now urgently required.
6758,"In order to study the immunogenicity of UV-inactivated purified SARS-CoV virion as a vaccine candidate, we subcutaneously immunized mice with UV-inactivated SARS-CoV with or without an adjuvant."
6759,"We chose aluminum hydroxide gel (alum) as an adjuvant, because of its long safety history for human use."
6760,"We observed that the UV-inactivated SARS-CoV virion elicited a high level of humoral immunity, resulting in the generation of long-term antibody secreting and memory B cells."
6761,"With the addition of alum to the vaccine formula, serum IgG production was augmented and reached a level similar to that found in hyper-immunized mice, though it was still insufficient to elicit serum IgA antibodies."
6762,"Notably, the SARS-CoV virion itself was able to induce long-term antibody production even without an adjuvant."
6763,Anti-SARS-CoV antibodies elicited in mice recognized both the spike and nucleocapsid proteins of the virus and were able to neutralize the virus.
