,pid,newpid,category,sent,newscore,answer,keyword
663,9h2z5d5y,15190,animaldesign,"Consequently, interest is rapidly growing for extension of its application to in vivo systems, such as animal disease models and human therapeutics.",0.7523994789633076,animal disease models and human therapeutics,immunopathology
664,gqqzekfk,6851,animaldesign,Oral vaccination of an attenuated Salmonella typhimurium strain transformed with plasmids encoding CEA-SARS-CoV fusion gene into BALB/c mice elicited significant increases in TNF-α and IL-10 in the serum.,0.7523834057086248,significant increases in tnf-α and il-10,immunopathology
665,ocrfclzj,3762,animaldesign, The quality and safety of commercial vaccines have a profound importance.,0.752379887620642,commercial vaccines,immunopathology
666,9lkfjvwo,3871,animaldesign,"Treatment also leads to rapid resolution of diarrhea and dehydration in neonatal calves, a clinical model of cryptosporidiosis that closely resembles human infection.",0.7523776695194709,clinical model of cryptosporidiosis that closely resembles human infection,immunopathology
667,1y5nej0m,11148,animaldesign,Passive transfer of the neutralizing human monoclonal antibody not only failed to protect macaques against challenge with Ebola virus but also had a minimal effect on the explosive viral replication following infection.,0.7523731803864719,passive transfer of the neutralizing human monoclonal antibody,antibody dependent enhancement (ADE)
668,2rec51xg,14482,animaldesign,Interpretation Our study provides virological confirmation of MERS-CoV in camels and suggests a recent outbreak affecting both human beings and camels.,0.7523655293165947,a recent outbreak,immunopathology
669,bs3j3nss,1369,animaldesign,"VRP-N vaccines not only failed to protect from homologous or heterologous challenge, but resulted in enhanced immunopathology with eosinophilic infiltrates within the lungs of SARS-CoV–challenged mice.",0.7523617921694159,enhanced immunopathology with eosinophilic infiltrates,immunopathology
670,k2skui3u,9850,animaldesign,"Treatment with UDA at 5mg/kg significantly protected the mice against a lethal infection with mouse-adapted SARS-CoV (p <0.001), but did not significantly reduce virus lung titers.",0.7523601370791166,significantly protected the mice against a lethal infection,immunopathology
671,kb2wrxio,5249,animaldesign,The vast majority of human pathogens colonize and invade at the mucosal surfaces.,0.7523548248848488,the vast majority of human pathogens,immunopathology
672,lalsa4ie,7407,animaldesign,"Specifically, we have shown that NDV engineered to express interleukin-2 (IL-2) generates a robust therapeutic response associated with increased tumor-specific T-cell infiltration after intratumoral administration in mice.",0.7523541630187446,interleukin-2,interleukin
673,1m9y2qiu,8094,animaldesign,"Using the estimated LD(50) and ID(50) data, we dissected the kinetics of viral tissue distribution and pathology in mice challenged with 10 LD(50) of virus and utilized the model for preclinical evaluation of a vaccine and drug for treatment of MERS-CoV infection.",0.7523519282580886,utilized the model for preclinical evaluation of a vaccine and drug for treatment of mers-cov infection,adjuvant
674,w3a52w4p,6670,animaldesign,These results provide a proof of principle for chimeric fusion proteins as single immunogens that can induce cross‐neutralizing antibody and protective responses against more than one human pneumovirus.,0.7523445688341077,cross ‐ neutralizing antibody and protective responses,antibody dependent enhancement (ADE)
675,096348l5,15639,animaldesign,"Interestingly, GRFT caused no significant cell death, mitogenicity, activation, or cytokine release in mPBMCs, validating the usefulness of a mouse model.",0.7523406299614627,"no significant cell death , mitogenicity , activation , or cytokine release",immunopathology
676,un2hby1e,13363,animaldesign,The recurrence of new human cases of Middle East respiratory syndrome coronavirus (MERS-CoV) underscores the need for effective therapeutic countermeasures.,0.7523402571276805,therapeutic countermeasures,immunopathology
677,z5758kdp,12697,animaldesign,The present review summarizes the current knowledge about Treg in human CNS infections and their animal models.,0.752339521899388,human cns infections,immunopathology
678,gtruu1op,9174,animaldesign,"With the availability of new molecular techniques, the number of pathogens detected in specimens from the human respiratory tract has increased.",0.7523394515217845,pathogens,immunopathology
679,wgfrkq2y,15457,animaldesign,"Specifically, we show the rapid generation of fully human neutralizing antibodies against the recently emerged Middle East Respiratory Syndrome coronavirus (MERS-CoV) and development of a humanized mouse model for MERS-CoV infection, which was used to demonstrate the therapeutic efficacy of the isolated antibodies.",0.7523392800223957,humanized mouse model,immunopathology
680,exe1exm1,11909,animaldesign,Zoonotic viruses that emerge from wildlife and domesticated animals pose a serious threat to human and animal health.,0.7523387023506867,zoonotic viruses,interleukin
681,d212h4bp,9014,animaldesign, Ebolavirus and Marburgvirus are members of the filovirus family and induce a fatal hemorrhagic disease in humans and nonhuman primates with 90% case fatality.,0.7523384676873794,hemorrhagic disease,immunopathology
682,nehorqhi,12804,animaldesign,"A highly virulent feline coronavirus epidemic in African cheetahs, a disease model for human SARS, illustrates the critical role of ancestral population genetic variation.",0.7523342938942703,a highly virulent feline coronavirus epidemic,immunopathology
683,whov48ln,13203,animaldesign,A wide variety of human tissues (from neuronal to vaginal tissue) have been grown in RWV bioreactors and have been shown to support productive viral infection and physiological meaningful host responses.,0.7523333442351515,physiological meaningful host responses,antibody dependent enhancement (ADE)
684,zivj0rm8,12746,animaldesign," In contrast to adult mice, young AJ/mice, developed an acute hepatitis following infection with Mouse Hepatitis virus type 3.",0.7523332041901767,hepatitis,immunopathology
685,qyf59ghf,1919,animaldesign,"A novel coronavirus, probably of bat origin, has caused an outbreak of severe respiratory infection in humans in Wuhan, China and has been dispersed globally by travelers.",0.7523284143850217,severe respiratory infection,immunopathology
686,5nyoxono,6809,animaldesign,"Due to the lack of animal models that mimic the clinical manifestations of human SARS infection for mechanistic study and vaccine evaluation, development of a safe prophylactic SARS vaccine for human use remains a huge challenge.",0.7523241381999612,development of a safe prophylactic sars vaccine for human use remains a huge challenge,immunopathology
687,yy5guugq,14334,animaldesign,MEDI8852 is effective in mice and ferrets with a therapeutic window superior to that of oseltamivir.,0.7523186819691138,mice,immunopathology
688,oti9btqp,1314,animaldesign,"In addition, passive transfer of non-human primate anti-ZIKV immune serum protected IFNAR(−/−) mice against subsequent viral challenge.",0.7523156668497462,passive transfer of non-human primate anti-zikv immune serum protected ifnar ( − / − ) mice against subsequent viral challenge,antibody dependent enhancement (ADE)
689,9nrp3nwk,13386,animaldesign,We then compared the mosquito cell-derived particles to mammalian cell-derived particles in mice.,0.7523083965754498,mammalian cell-derived particles,immunopathology
690,cdm39qt9,14080,animaldesign,Two doses of the combination therapy not only affected early clearance of the virus from the lung but could completely prevent lung pathology of the H5N1 infected mice.,0.7523052851749491,h5n1 infected mice,immunopathology
691,v9htul1c,3248,animaldesign,Our results demonstrated that indirubin decreased the susceptibility to influenza virus with lowered mortality and alleviated lung damage in restraint-stressed mice model.,0.7522994487512139,restraint-stressed,immunopathology
692,wfrmvlhi,6841,animaldesign,"Such rVSV would be highly desirable as either vaccine vectors or oncolytic therapies, and would likely be better tolerated in human vaccinees.",0.7522988756612595,"vaccine vectors or oncolytic therapies , and would likely be better tolerated in human vaccinees",immunopathology
693,elx1t4fi,11903,animaldesign,RESULTS: H5N1-inoculated mice presented two stages of pulmonary disease over a 30-d period after infection.,0.7522956324025636,h5n1,interleukin
694,tuv5z4wi,14532,animaldesign,Recent animal health emergencies have highlighted the vulnerability of the livestock sector to the impact of infectious diseases and the associated risks to human health.,0.7522955509776009,infectious diseases,immunopathology
