,sent
864,Canine coronavirus‐specific nucleic acid was detected in 4.0% of healthy dogs.
865,Porcine epidemic diarrhea virus (PEDV) is an enteric coronavirus causing high morbidity and mortality in porcine herds worldwide.
866,"Currently, there are no approved treatment regimens or vaccines for MERS."
867, The present study was undertaken to determine immune response and protection efficacy of a spike (S) protein fragment containing neutralizing epitopes (4F/4R) of turkey coronavirus (TCoV) by priming with DNA vaccine and boosting with the recombinant protein from the corresponding DNA vaccine gene segment.
868,Sequence analysis of the Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) genome predicts several proteins that are unique to SARS-CoV.
869,"They include infection due to Nipah, Hantaviruses, Chikungunya, Human Enterovirus-71, Influenza, Chandipura, Crimean Congo, SARS Coronavirus, Buffalopox, Dengue and Japanese Encephalitis viruses."
870,"Coronaviruses are a group of viruses that affect both animals and humans, and several (OC43, 229E, HKU1 and NL63) are a cause of the common cold.1, 2 However, two coronaviruses have previously caused significant outbreaks associated with more severe disease: the SARS coronavirus in 2002–2003 and the Middle East respiratory syndrome coronavirus that emerged in 2012.1, 2 Chinese authorities and researchers should be commended for their rapid sharing of viral sequences which enabled laboratories worldwide to develop diagnostic tests within weeks of discovery of the pathogen.3 An Australian laboratory subsequently isolated the virus from a clinical sample (the first to do so outside of China), and rapidly shared this virus with relevant global agencies, further aiding diagnostic, therapeutic and vaccine development efforts."
871,Towards improving clinical management of Middle East respiratory syndrome coronavirus infection
872,Hepatitis C virus (HCV) infection remains a serious public health problem worldwide.
873,"Herein, we hypothesize that BCG vaccination policies adopted by different countries might influence the SARS-CoV-2 transmission patterns and/or COVID-19 associated morbidity and mortality through the vaccine’s capacity to confer heterologous protection."
874,Recent studies indicate that SARS-coronavirus (CoV) spike protein (S protein) and its truncated fragments are considered the best candidates for generation of the recombinant vaccine.
875,"In the current review, we summarize and comparatively analyze the emergence and pathogenicity of COVID-19 infection and previous human coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV)."
876,The outbreak of the 2019 novel coronavirus (SARS-CoV-2) has infected thousands of people with a large number of deaths across 26 countries.
877,The potential danger of haemorrhagic fever viruses and eradicated viruses such as variola virus being used as bioterrorist weapons has also increased the profile of antiviral drug discovery.
878,"Porcine deltacoronavirus (PDCoV) is a newly discovered coronavirus, which belongs to the family Coronaviridae."
879,"First, we found 28 nCoV peptides identical to Severe acute respiratory syndrome-related coronavirus (SARS CoV) that have previously been characterized immunogenic by T cell assays."
880,"The recent emergence of severe acute respiratory syndrome (SARS) was caused by a novel coronavirus, SARS-CoV."
881,Since the 2019 novel coronavirus has strong transmissibility and progress rapidly.
882," Porcine enteric coronaviruses (CoVs) cause severe disease in the porcine herds worldwide, leading to important economic losses."
883, The emergence of Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) and of the Middle East Syndrome Cornavirus (MERS-CoV) caused widespread fear and concern for their potential threat to global health security.
884,"This new virus, called 2019 novel coronavirus (2019-nCoV) uses the same receptor called Angiotensinconverting enzyme 2 (ACE2) to attack humans as the coronavirus that caused the severe acute respiratory syndrome (SARS) seventeen years ago."
885,Clinical isolates were found to contain a novel coronavirus with similarity to bat coronaviruses.
886,The immunogenicity and protective efficacy of a live attenuated vaccine consisting of a recombinant severe acute respiratory syndrome (SARS) coronavirus lacking the E gene (rSARS-CoV-ΔE) were studied using hamsters.
887,"Coronavirus was the most common virus, detected in 56.4% of these flocks, with astrovirus in 29.7% of the flocks, and rotavirus (9.9%) and reovirus (5.6%) being the least common."
888,"Influenza A (including H1N1), influenza B. respiratory syncytial virus, other coronaviruses, parainfluenza viruses, human metapneumovirus, adenovirus, and human bocavirus were not detected."
889,"Examples of the novel viruses include HIV, the Ebola virus, and SARS viruses."
890,"Using synthetic biology and reverse genetics, we describe the construction of a panel of isogenic SARS coronavirus (SARS-CoV) strains bearing variant spike glycoproteins that are representative of zoonotic strains found in palm civets and raccoon dogs, as well as isolates spanning the early, middle, and late phases of the SARS-CoV epidemic."
891,COVID-19: Yet another coronavirus challenge in transplantation
892,"No amplification was achieved for uninfected cells, or cells infected with Newcastle disease virus (NDV), canine parvovirus (CPV), canine coronavirus (CCV), rabies virus (RV), or canine adenovirus (CAV)."
893,Avian coronavirus).
894,The severe acute respiratory syndrome–associated coronavirus (SARS-CoV) spike protein (S) is a major target for neutralizing antibodies.
895,immunization with rADV encoding spike protein (S) (rADV-S) of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) induces protective immunity against SARS-CoV and could serve as a safe mucosal route for delivery of rADV.
896,SARS virus returns to China as scientists race to find effective vaccine.
897, The geographic spread and rapid increase in the cases of Middle East respiratory syndrome (MERS) caused by a novel coronavirus (MERS-CoV) during the past two months have raised concern about its pandemic potential.
898,A spike deletion mutant of TGEV associated with respiratory tract infection in piglets appeared in 1984 in pigs in Belgium and was designated porcine respiratory coronavirus (PRCV).
899,"This chapter focuses on the epidemiology, clinical manifestations, diagnosis, and management of RVIs in this susceptible population and includes respiratory syncytial virus, parainfluenza virus, human metapneumovirus, influenza virus, human coronavirus, and human rhinovirus."
900,These studies describe an approach that effectively targets the highly conserved 2’O methyl-transferase activity of coronaviruses for attenuation.
901, A severe outbreak of enteric and respiratory disease associated with bovine coronavirus (BCoV) infection is described.
