,sent
1889,"Neutralizing mAbs are currently under preclinical evaluation, and they are promising candidate therapeutic agents against MERS-CoV infection."
1890,"Here, we describe the development of a coronavirus antigen microarray containing immunologically significant antigens from SARS-CoV-2, in addition to SARS-CoV, MERS-CoV, common human coronavirus strains, and other common respiratory viruses."
1891,"Subsequently, we carried out lead optimization and structure-activity studies to provide a series of improved inhibitors that show potent PLpro inhibition and antiviral activity against SARS-CoV infected Vero E6 cells."
1892,"As a label free method, the biosensor based on imaging ellipsometry proved to be a more competent mechanism for measuring serum samples from SARS patients and the affinity between these antibodies and the SARS coronavirus."
1893,"A novel coronavirus (CoV) that causes a severe lower respiratory tract infection in humans, emerged in the Middle East region in 2012."
1894,"RESULTS: We demonstrated that N50 could induce significant IFN-gamma response from SARS-CoV S DNA immunized mice splenocytes by the means of ELISA, ELISPOT and FACS."
1895,Two out of twelve bats showed a modest increase in coronavirus specific antibodies post challenge.
1896,"Moreover, the sex-specific differences were independent of T and B cell responses."
1897, The international response to SARS-CoV has produced an outstanding number of protein structures in a very short time.
1898,"Closely resembling with SARS CoV, the present strain has manifested exceptionally higher degree of spreadability, virulence and stability possibly due to some unidentified mutations."
1899,The highly prevalence of COVID-19 is due to the lack onset of symptoms.
1900,"Since emerging in 2012, Middle East Respiratory Syndrome Coronavirus (MERS-CoV) has been a global public health threat with a high fatality rate and worldwide distribution."
1901,The newly-emerging Middle East respiratory syndrome coronavirus (MERS-CoV) can cause severe and fatal acute respiratory disease in humans.
1902,"Among six fusion peptides, S5 reacted with monoclonal antibody D3C5 and S2 reacted with monoclonal antibody D3D1 against spike protein of SARS-CoV."
1903, The worldwide outbreak of severe acute respiratory syndrome (SARS) in 2003 had caused a high rate of mortality.
1904," The Coronavirus-associated disease, that was first identified in 2019 in China (CoViD-19), is a pandemic caused by a bat-derived beta-coronavirus, named SARS-CoV2."
1905,The studies of MERS patients with severe disease and experimentally infected animals showed that robust viral replication and intensive proinflammatory response in lung tissues contribute to high pathogenicity of MERS-CoV.
1906,"Although a mouse lung infection model has been described using adenovirus vectors expressing human CD26/dipeptidyl peptidase 4 (DPP4), it is believed that a transgenic mouse model is needed for MERS-CoV research."
1907,"These antibodies exhibit cross-reactivity against isolates from the two SARS outbreaks and palm civets and could have potential applications for diagnosis, prophylaxis, and treatment of SARS-CoV infections."
1908,HR1-1 and HR2-18 can serve as functional probes for dissecting the fusion mechanism of SARS-CoV and also provide the potential of further identifying potent inhibitors for SARS-CoV entry.
1909,We analyzed coronavirus infections in cats by serological monitoring.
1910,An indirect search for a protein structure to be used as a template for 3D modelling has been performed on the basis of the genomic organisation similarity generally exhibited by coronaviruses.
1911,"In this study, we show that SARS-infected cells also express the stem/progenitor cell markers CD34 and Oct-4, and do not express cytokeratin or surfactant."
1912,We prepared the three-dimensional model of the SARS-CoV-2 (aka 2019-nCoV) 3C-like protease (3CL (pro)) using the crystal structure of the highly similar (96% identity) ortholog from the SARS-CoV.
1913,In the first step we conducted a literature search for natural compounds that had been biologically confirmed as against sever acute respiratory syndrome coronavirus or Middle East respiratory syndrome coronavirus.
1914,"Most notable is severe acute respiratory syndrome (SARS), a lower respiratory tract disease of humans that was first reported in late 2002 in Guangdong Province, China."
1915,"Based on this prediction, we designed 25 peptides and screened them using a HIV-luc/SARS pseudotyped virus assay."
1916,A predicted receptor-binding and critical neutralizing domain in S protein of the novel human coronavirus HCoV-EMC
1917,"Therefore, the results of this study suggest a new strategy for clinical intervention and adjunctive treatment in MERS-CoV cases."
1918,"RESULTS: Of the 13 mAbs displaying strong neutralizing activity against MERS-CoV, two with the immunoglobulin heavy-chain variable region (IGHV)1-69-derived heavy chain (named MERS-GD27 and MERS-GD33) showed the most potent neutralizing activity against pseudotyped and live MERS-CoV in vitro."
1919,SUMMARYThe recent global outbreak of viral pneumonia designated as Coronavirus Disease 2019 (COVID-19) by coronavirus (SARS-CoV-2) has threatened global public health and urged to investigate its source.
1920,A roadmap for the product development of the RBD-S SARS vaccine is outlined with a goal to manufacture the vaccine for clinical testing within the next 5 years.
1921,The spike protein on the coronavirus envelope is critical for host cell infection and virus vitality.
1922,"During several months of 2003, a newly identified illness termed severe acute respiratory syndrome (SARS) spread rapidly through the world(1,2,3)."
1923,There was significantly more Ty-BatCoV-HKU4 RNA-positive alimentary samples than Pi-BatCoV-HKU5 RNA-positive alimentary samples that were tested positive by the rapid MERS-CoV nucleocapsid protein detection assay (P < 0.001 by Chi-square test).
1924, The well-known immunosuppressive drug cyclosporin A inhibits replication of various viruses including coronaviruses by binding to cellular cyclophilins thus inactivating their cis-trans peptidyl-prolyl isomerase function.
1925,"We identified several amino acid substitutions, including Y442F and V601G in the S1 domain and D757N and A834V in the S2 region."
1926,We sought to identify pattern recognition receptor (PRR) signaling pathway(s) that mediates the inflammatory cascade in human macrophages upon MERS-CoV infection.
1927,"Furthermore, our study also highlights the key finding that the S1 domain of COVID-19 spike glycoprotein potentially interacts with the human CD26, a key immunoregulatory factor for hijacking and virulence."
1928,The heavily glycosylated SARS-CoV spike (S) protein binds to angiotensin-converting enzyme 2 which serves as a cellular receptor.
1929,Human monoclonal antibody blocking S1 may play an important role in the immunoprophylaxis of SARS.
1930,Monitoring the total number of NK and CD158b+ NK cells and the percentage of CD158b+ NK cells might aid in differentiating SARS from M pneumoniae infection.
1931,"While the R298A mutation completely abolished the dimerization, thus resulting in the inactive catalytic machinery, N214A inactivated the enzyme by altering its dynamics without significantly perturbing its structure."
