,pid,newpid,category,sent,newscore,answer,keyword
667,zp5mw9zi,37647,ADE,Disulfide bonding contributes to the function and antigenicity of many viral envelope glycoproteins.,0.08725826306672782,disulfide bonding contributes to the function and antigenicity of many viral envelope glycoproteins,antibody dependent enhancement (ADE)
668,alxeicf7,2546,ADE,Side effects are sometimes associated with vaccination.,0.08725724112292887,side effects are sometimes associated with vaccination,immunopathology
669,6gj02k04,25867,ADE,immunization induced antigen-specific CD8(+) T cell responses in the lungs that are superior to those induced by intramuscular immunization.,0.08725683728700695,cd8 ( + ) t cell responses,antibody dependent enhancement (ADE)
670,ctass7hz,1504,ADE,"These models include evolution arising during the process of manufacture, the dynamics of vaccine and revertant growth, plus innate and adaptive immunity elicited during the course of infection.",0.08725259423393794,innate and adaptive immunity,antibody dependent enhancement (ADE)
671,4evbeijx,1865,ADE,"Designed subunit vaccine was evaluated for its immunogenicity, allergenicity and physiochemical parameters.",0.08724792869088557,"immunogenicity , allergenicity and physiochemical parameters",immunopathology
672,67ishyo2,15720,ADE,"Currently, there is no licensed vaccine available.",0.08724502479008941,there is no licensed vaccine available,immunopathology
673,gd5d7hec,38279,ADE,"Interestingly, the abilities of H1 HA and H3 HA antigens to elicit hemagglutination inhibition (HI) and neutralizing antibody (NAb) responses differ.",0.08724185609248511,hemagglutination inhibition ( hi ) and neutralizing antibody ( nab ),antibody dependent enhancement (ADE)
674,k1geuxqt,26744,ADE,"There are multiple severity assessments available that can guide treatment, prognosis, and disposition.",0.0872418366853838,multiple severity assessments,immunopathology
675,xieqepl2,13767,ADE,"More importantly, the immunized mice produced strong delayed-type hypersensitivity (DTH) and CD8+ CTL responses to N protein.",0.0872416246233621,delayed-type hypersensitivity ( dth ) and cd8 + ctl responses to n protein,antibody dependent enhancement (ADE)
676,dpoljl78,8001,ADE,"At present, no plague vaccines are available for use in the United States.",0.08723894795148293,plague,antibody dependent enhancement (ADE)
677,wvtqbguq,29182,ADE,"No licensed anti-arenavirus vaccines are available, and current anti-arenavirus therapy is limited to the use of ribavirin, which is only partially effective and is associated with anemia and other side effects.",0.08723607047095502,anemia and other side effects,immunopathology
678,gi7ktelw,8199,ADE,"Cellular and humoral immune responses were assessed by indirect ELISA, lymphocyte proliferation assays, ELISPOT and FACS.",0.08723459201921174,cellular and humoral immune responses,antibody dependent enhancement (ADE)
679,f3ynbps9,32056,ADE,Low uptake in the pancreas and tumor indicate that there is little or no specific targeting.,0.08722760505575378,low uptake in the pancreas and tumor indicate that there is little or no specific targeting,immunopathology
680,okh6i4l1,11578,ADE,"It was found that MNHa reduced the lung viral titers significantly in both challenge groups, histopathological observation showed obvious reduction of lung pathogenesis as compared to MHa and control groups.",0.08722554443900307,histopathological observation showed obvious reduction of lung pathogenesis,immunopathology
681,vet8lnka,5095,ADE,Its eradication requires the development of improved vaccines.,0.08722443139115216,vaccines,antibody dependent enhancement (ADE)
682,l9yshyc7,18572,ADE,"Boosting with pCMVcoreKozak induced low antibody response, core-specific T-cell proliferation and IFN-γ secretion that subsided after the 3rd plasmid injection.",0.08722187366304446,low antibody response,antibody dependent enhancement (ADE)
683,ks7s0uhf,13447,ADE,"However, they generate a weaker immune response than other vaccines, and the inclusion of adjuvants and/or the use of vaccine delivery systems is almost always needed.",0.08721941841935255,weaker immune response,antibody dependent enhancement (ADE)
684,1o4d3emn,24770,ADE,Participants are recruited through different communication channels.,0.08721066965592428,participants are recruited through different communication channels,antibody dependent enhancement (ADE)
685,ju35nyir,1314,ADE,"In this brief review, we summarize the broad antiviral activity of niclosamide and highlight its potential clinical use in the treatment of COVID-19.",0.08721007016018692,potential clinical use in the treatment of covid-19,immunopathology
686,5jyqncnz,34917,ADE,These agents may be investigated further for the treatment of coronavirus infections.,0.08720629288382259,coronavirus infections,immunopathology
687,rl12fwrz,37669,ADE,"Also, pregnant mice mounted equal antibody titers in response to virus or immunization with a monovalent inactivated pH1N1 A/California/07/09 vaccine.",0.08720179677451853,pregnant,immunopathology
688,eq4obbte,7832,ADE,"TPA, LAMP-1 and their combination were aimed at enhancing the CD4+ T cell and antibody response.",0.08719826706184383,antibody response,antibody dependent enhancement (ADE)
689,fddihm6o,33780,ADE,Results Quantitative results of AIV and IBV co-infection showed that interferences between the two viruses yielded decreased viral growth.,0.08719652006842665,decreased viral growth,immunopathology
690,0w0hx91g,7248,ADE,"This finding suggested that in patients with severe disease, a larger proportion of serum antibodies were antibodies with no detectable neutralizing activity.",0.08718801128267398,antibodies with no detectable neutralizing activity,immunopathology
691,g5rmv9s8,26004,ADE,": In contrast to muscle and subcutaneous tissue, the skin is easily accessible and provides unique immunological properties.",0.08718607702904424,the skin is easily accessible and provides unique immunological properties,immunopathology
692,fphwlxiq,9925,ADE,IBV also replicates in tracheal and renal epithelial cells leading to prominent tracheal and kidney lesions.,0.08718594278097863,ibv,interleukin
693,kx43u0n4,30233,ADE,"For selected bacterial isolates and mutants, we investigated the role of key innate immune pathways required for induction of innate and subsequent adaptive immune responses.",0.08718550874513223,adaptive immune responses,antibody dependent enhancement (ADE)
694,swxs5pr1,5979,ADE,"2) activation of the NLRP3 inflammasome in mouse APCs with subsequent release of caspase-1 dependent cytokines, Il-1β and Il-18, important for Th1 responses.",0.08718334308704269,th1 responses,antibody dependent enhancement (ADE)
695,n3fs7533,9136,ADE,Many vaccines are either of limited effectiveness or have harmful side effects.,0.08717981914938314,vaccines,antibody dependent enhancement (ADE)
696,83phcmty,15957,ADE,"L. gasseri primarily activates TLR2/6, with additional activation through the TLR2 homodimer.",0.08717873008439384,tlr2 / 6,interleukin
697,n432gi8w,35689,ADE,"While barriers limiting arbovirus population diversity have been observed in mosquitoes, whether barriers exist in vertebrate hosts is unclear.",0.08717805712971706,barriers limiting arbovirus population diversity,immunopathology
698,821ruujo,17693,ADE,"We found that RBD219-N1 exhibited high expression yield, and maintained its antigenicity and functionality.",0.08717787851978817,rbd219-n1,interleukin
699,0ylwpapi,23794,ADE,Effective HCMV vaccines would need to induce potent and balanced humoral and cellular immune responses.,0.08716792956148747,humoral and cellular,antibody dependent enhancement (ADE)
700,ctd9sutv,604,ADE,"ADE modulates the immune response and can elicit sustained inflammation, lymphopenia, and/or cytokine storm, one or all of which have been documented in severe cases and deaths.",0.08715777933723004,"modulates the immune response and can elicit sustained inflammation , lymphopenia , and / or cytokine storm",antibody dependent enhancement (ADE)
701,ddft3c20,33299,ADE,"CONCLUSIONS: PBD-2 could inhibit PRV proliferation in PK-15 cells and protect mice from PRV infection, which confirmed the antiviral ability of PBD-2 both in vitro and in vivo.",0.08715394197043053,mice,immunopathology
702,oti9btqp,6035,ADE,Vaccinated animals were found to generate antigen-specific cellular and humoral immunity and neutralisation activity.,0.08714695594084368,antigen-specific cellular and humoral immunity,antibody dependent enhancement (ADE)
703,xic32wxh,29852,ADE,"The principal cellular receptor for morbillivirus is signaling lymphocyte activation molecule (SLAM, also called CD150), which is exclusively expressed on immune cells.",0.08714095146774645,lymphocyte activation molecule,antibody dependent enhancement (ADE)
704,3qyn3ka5,11386,ADE,Flow cytometry assays revealed that the polysaccharides activated more B lymphocytes in the lymph nodes and more B and T lymphocytes in the blood than aluminum hydroxide.,0.08713765042138266,flow cytometry assays revealed that the polysaccharides activated more b lymphocytes in the lymph nodes and more b and t lymphocytes in the blood than aluminum hydroxide,immunopathology
705,9j34u77w,20972,ADE,"In comparison with other laboratory animals, the nonhuman primate lung most closely resembles the human lung in structure, physiology, and mucosal immune mechanisms.",0.08713273322318595,mucosal immune mechanisms,antibody dependent enhancement (ADE)
706,vkfp8x7k,4172,ADE,The Aim2 inflammasome directs maturation of the pro-inflammatory cytokines IL-1β and IL-18 and an inflammatory form of cell death called pyroptosis.,0.08712697350695221,il-1β and il-18,interleukin
707,l0zgovf3,35950,ADE,"However, the quality of a T cell response can be more important than its quantity.",0.08712641659476711,t cell response,antibody dependent enhancement (ADE)
708,vozji3so,25637,ADE,"Attenuated viruses induced minimal lung injury, diminished limited neutrophil influx, and increased CD4(+) and CD8(+) T cell counts in the lungs of BALB/c mice, compared to mice infected with the wild-type virus.",0.08712155414372122,balb / c mice,immunopathology
709,6x50bflx,30948,ADE,"The inflammatory environment present during infection includes high levels of cytokines that are known to increase prostaglandins, which, in turn, can induce preterm birth.",0.08712138433515956,cytokines that are known to increase prostaglandins,antibody dependent enhancement (ADE)
710,6y3xvmds,35419,ADE,"Due to its Th2 inducing properties, MF59 is seldom tested for cancer vaccines.",0.08711886433929104,th2,interleukin
