,sent
3038,"Porcine epidemic diarrhea virus (PEDV), an enteropathogenic Alphacoronavirus, has caused enormous economic losses in the pork industry."
3039,"The poliovirus infects the anterior horn motor neurons of the spinal cord, causing poliomyelitis, the disease for which the virus is named."
3040,"For influenza A viruses (IAVs) in swine, understanding the hemagglutinin (HA) genetic lineage of a circulating strain aids in vaccine antigen selection and allows for inferences about vaccine efficacy."
3041,The recombinant adenoviruses were purified and concentrated by CsCl density gradient ultracentrifugation.
3042, Monoclonal antibodies (MAbs) against two major structural proteins of the cell-adapted Mebus strain of bovine coronavirus (BCV-L9) were produced and characterized.
3043,We show that rotavirus infection significantly enhanced serum tumor necrosis factor alpha and gamma interferon cytokine levels after LPS treatment compared to uninfected mice.
3044,We assessed viral respiratory pathogens in individuals ≥65 years with influenza-like illness (ILI).
3045,Children themselves suffer excessive morbidity and mortality from influenza.
3046,"We focused on RSV and influenza A (H1N1) viral-induced ARDS, as these are the most common viruses leading to pediatric ARDS, and have specific prophylactic and definitive treatment options."
3047,The viral strain responsible for smallpox infection is variola major (VARV).
3048,Main outcome measures Stated willingness to accept pre-pandemic influenza vaccination (influenza A subtypes H5N1 or H1N1) and its associating factors.
3049,"Here, we report a simple and novel DNA-launched approach based on the use of a bacterial artificial chromosome (BAC) to generate a cDNA clone of Rio Grande do Norte Natal ZIKV strain."
3050,Archived influenza‐negative respiratory swabs were retested using multiplex RT‐PCR to detect 16 respiratory virus targets.
3051,"The causative agent for this respiratory disease is a member of the betacoronavirus genus, phylogenetically closely related to the SARS coronavirus that caused an international health emergency in 2002."
3052,"Nasopharyngeal swab samples were collected from outpatients with influenza-like illnesses (ILIs) in a community hospital in Nagasaki, Japan."
3053,"IMPORTANCE At present, no vaccine or effective treatment for human respiratory syncytial virus (RSV) is available."
3054,The conference covered emerging and potentially pandemic influenza viruses and discussed novel/pre-licensure therapeutics and currently approved antivirals and vaccines for the control of influenza.
3055,CONCLUSIONS: Interventions to reduce local transmission of influenza are likely to be more effective at reducing the rate of global spread and less vulnerable to implementation delays than air travel restrictions.
3056,"Coronaviruses will likely continue to emerge, arguing for a unified “One Health” approach."
3057,"This is important in the case of negative-strand RNA viruses like influenza virus, which generate positive (complementary and mRNA) and negative-strand RNAs (genome) that differ in their potential to trigger innate immunity."
3058,We can expect to see other novel coronaviruses emerge in the future.
3059,We noticed significant variations of the immunogenicity of each peptide between the two antigen delivery systems.
3060,"Rabies in the greater kudu (Tragelaphus strepsiceros), one of the largest African antelopes, is a phenomenon unique to Namibia."
3061,The animals developed higher systemic and mucosal antibody responses than vaccine made of the HA-split influenza virus alone.
3062,The duration of each rubella epidemic cluster was evaluated as public health impact and showed a shortening trend (p = 0.019) that concurred with the shortening of PRT from 64.8±47.3 to 25.2±38.2 hours per cluster (p<0.0001).
3063, Discovery and characterization of broadly neutralizing antibodies (bnAbs) to the influenza hemagglutinin (HA) stem have provided insights for the development of a universal flu vaccine.
3064,CONCLUSIONS: Breakthrough influenza infection occurred in both vaccinated participants and those receiving antiviral prophylaxis.
3065, The causative agent of severe acute respiratory syndrome (SARS) has been identified as a new type of coronavirus.
3066,CONCLUSION: The cornerstones of the management of all hospitalized influenza patients are the rapid identification and treatment of severe forms.
3067,Conclusion Panic and interruption of daily routines may occur in the event of a human avian influenza outbreak.
3068,Middle East respiratory syndrome (MERS) coronavirus: Putting one health principles into practice?
3069,"To compare the protective efficacy and immune responses induced by the combined vaccine regimens with individual rotavirus vaccine regimens, we included in the experiments the following vaccine groups: one oral dose of attenuated Wa HRV (AttHRV1× and Mock2×/AttHRV, respectively), three oral doses of attenuated Wa HRV (AttHRV3×), three i.n."
3070,"The objective of this study was to estimate the disease burden associated with influenza-like illness (ILI) in the United Kingdom stratified by age, risk and influenza vaccination status."
3071,"To find host-cell modifiers of influenza A H1N1 viral infection, we used a functional genomic screen and identified over 120 influenza A virus-dependency factors with roles in endosomal acidification, vesicular trafficking, mitochondrial metabolism and RNA splicing."
3072,The presence of several antigenic site mutations among H3N2 virus strains between 2014–2016 influenza seasons in Cameroon confirms the progressing evolution of circulating H3N2 strains.
3073,We detected diverse coronaviruses by PCR in wildfowl and wading birds in England.
3074,"Despite the relatively small numbers used in the laboratory, ferrets have some unique applications including study of human influenza and severe acute respiratory syndrome (SARS)-associated corona virus."
3075,Background: The Kingdom of Saudi Arabia has experienced a prolonged outbreak of Middle East Respiratory Syndrome (MERS) coronavirus since 2012.
3076,The aim of this study was to recover the epidemiological history of the pandemic influenza A(H1N1)pdm09 in Brazil.
3077,The calves were orally challenged with virulent bovine rotavirus and monitored daily for diarrhea and fecal rotavirus shedding.
3078,A deletion mutant of severe acute respiratory syndrome coronavirus (SARS-CoV) has been engineered by deleting the structural E gene in an infectious cDNA clone that was constructed as a bacterial artificial chromosome (BAC).
3079,"Using each method, total nucleic acid or RNA was extracted from eight rotavirus-positive stool samples with enzyme immunoassay optical density (EIA OD) values ranging from 0.176 to 3.098."
