,sent
4134,"As only a limited range of mammalian viruses can grow in MDCK cells, similar to embryonated eggs, MDCK cells can act as an effective filter for a wide range of adventitious agents that might be introduced during vaccine production."
4135,"Human papillomavirus (HPV) occurs in many types, some of which cause cervical, genital, and other cancers."
4136,"In this study, we expressed the recombinant receptor-binding domain (rRBD) in mammalian (293T) cells, insect (Sf9) cells, and E. coli, respectively, and compared their immunogenicity and protection against SARS-CoV infection in an established mouse model."
4137,"A better understanding of the current prevalence and diversity of PRRSV and HEV in the UK, and their potential association, is needed to assess risks and target control measures appropriately."
4138,"In an attempt to transmit feline malignant lymphoma to mice, a murine hepatitis virus (MHV) was accidentally recovered from conventionally reared Swiss mice receiving prolonged treatment with antilymphocyte serum."
4139,These results may have significant implications for the understanding of the molecular epidemiology of PRRSV.
4140,Biological significance Porcine epidemic diarrhea is now worldwide distributed and causing huge economic losses to swine industry.
4141,"These outbreaks have proven the limitations of biosecurity control programs, and new tools are needed to reinforce the current avian influenza control arsenal."
4142,"The recent emergence of the pandemic influenza A(H1N1) 2009 virus from the Americas in early 2009, although surprising in its geographic and zoonotic origins, has tested these preparedness programs and revealed areas in which further work is necessary."
4143,"On the other hand, patients aged more than 64 years (OR = 3.66) were at higher risk to be infected with FLUA, while those aged 15–29 years (OR = 3.22) and 30–64 years (OR = 2.39) were more likely to be infected with FLUB (influenza virus B)."
4144,"Thus, we conclude that antibody 65C6 recognizes a neutralization epitope in the globular head of HA that is conserved among almost all divergent H5N1 influenza stains."
4145,"Until that time, coronaviruses had not been recognized as agents causing severe disease in humans, hence, the emergence of the SARS-CoV came as a complete surprise."
4146,There is an urgent need to develop an effective vaccine to reduce its pandemic potential.
4147,"The SARS coronavirus (CoV) positive-stranded RNA viral genome encodes 14 open reading frames (ORFs), eight of which encode proteins termed as “accessory proteins.” These proteins help the virus infect the host and promote virulence."
4148,"The goal of this review is to provide a timely overview on efforts to develop a vaccine for the 2019 novel coronavirus SARS-CoV-2, the causative agent of coronavirus disease (COVID-19)."
4149,The educational nature of the present study may persuade HCWs to develop a more positive attitude to influenza vaccination.
4150,Effective antibody responses provide crucial immunity against influenza virus infection.
4151,"Evaluate the method of inactivation via inoculation in BHK21, inoculation in suckling baby mice and complement fixation test then formulate vaccine using different methods of inactivation then applying the quality control tests to evaluate each formulated vaccine."
4152,"The results indicated significantly higher levels of specific IgA in the lung extracts and IgG in sera of mucosally-immunized mice, compared to their controls."
4153,Oral vaccination of an attenuated Salmonella typhimurium strain transformed with plasmids encoding CEA-SARS-CoV fusion gene into BALB/c mice elicited significant increases in TNF-α and IL-10 in the serum.
4154,"We found that the immunized mice developed high titers of anti-S antibodies with potent neutralizing activities against SARS pseudoviruses constructed with the S proteins of Tor2, GD03T13, and SZ3, the representative strains of 2002 to 2003 and 2003 to 2004 human SARS-CoV and palm civet SARS-CoV, respectively."
4155,"Comparing to the parental PEDVPT-P96 virus, the iPEDVPT-P96 virus showed efficient replication kinetics with a delayed decline of viral load and similar but much more uniform plaque sizes in Vero cells."
4156,"The drug susceptibility profile of Cambodian influenza strains revealed that neuraminidase inhibitors would be the drug of choice for influenza treatment and chemoprophylaxis in Cambodia, as adamantanes are no longer expected to be effective."
4157,"It can cause encephalitis and pneumonia, and has a high case fatality rate."
4158,"We used RNA-seq, ELISA and hTLR7/8 reporting assays to characterize T7-EA in vitro and real-time PCR to evaluate the tissue-retention characteristics in vivo."
4159,"Although further investigation is required for clinical applications of the existing candidates, the molecular mechanisms revealed for the inhibition of EV71 replication can be used for designing new molecules against this virus in the future."
4160,"However, pcDNAM stimulated the highest cellular immune response than other plasmids, and pcDNASa–pcDNASb stimulated the highest humoral immune response in week 12."
4161,The 2009/2010 H1N1 pandemic cost the Department of Defense $100 million compared to influenza-related health care costs incurred in previous influenza seasons.
4162,"In fact, the root cause of the continuing H5N1 pandemic threat may be the way the pathogenicity of H5N1 viruses is masked by cocirculating influenza viruses or bad agricultural vaccines."
4163,Severe Acute Respiratory Syndrome (SARS) is a deadly infectious disease caused by SARS Coronavirus (SARS-CoV).
4164,"Importantly, an increased and early generation of PRRSV specific neutralizing antibodies were detected in PRRS-MLV+ Mtb WCL compared to pigs inoculated with vaccine alone."
4165,"These include upper and lower respiratory tract infections, influenza, chronic hepatitis, gastroenteritis, infectious mononucleosis, measles, rabies, haemorrhagic fevers and warts."
4166,Recombinant viruses including attenuating mutations in E and nsp1 genes maintained their attenuation after passage in vitro and in vivo.
4167,We also present our approach to identify rare antigen-specific B cells using magnetic enrichment followed by flow cytometry.
